Idade,Atrito,Viagens de negócios,Taxa Diária,Departamento,Distância de casa,Educação,Campo de Educação,Contagem de funcionários,Número do funcionário,Satisfação Ambiental,Gênero,Taxa horária,Envolvimento no Trabalho,Nível do trabalho,Função do Trabalho,Satisfação no Trabalho,Estado civil,Renda Mensal,Taxa Mensal,NumCompaniesWorked,Maiores de 18 anos,Ao longo do tempo,PorcentagemSalárioCaminhada,Classificação de desempenho,RelacionamentoSatisfação,Horas Padrão,Nível de opção de estoque,Total de anos de trabalho,Tempos de treinamentoÚltimo ano,WorkLifeBalance,AnosNaEmpresa,Anos na função atual,AnosDesdeÚltimaPromoção,AnosComCurrManager
41,Não,Viajar_Raramente,447,Pesquisa e Desenvolvimento,5,3,Ciências da Vida,1,1814,2,Macho,85,4,2,Representante de saúde,2,Solteiro,6870,15530,3,S,Não,12,3,1,80,0,11,3,1,3,2,1,2
41,Não,Viajar_Raramente,796,Vendas,4,1,Marketing,1,1815,3,Fêmea,81,3,3,Executivo de vendas,3,Divorciado,10447,26458,0,S,Sim,13,3,4,80,1,23,3,4,22,14,13,5
30,Não,Viajar_Raramente,1092,Pesquisa e Desenvolvimento,10,3,Médico,1,1816,1,Fêmea,64,3,3,Diretor de Manufatura,3,Solteiro,9667,2739,9,S,Não,14,3,2,80,0,9,3,3,7,7,0,2
26,Sim,Viajar_Raramente,920,Recursos Humanos,20,2,Médico,1,1818,4,Fêmea,69,3,1,Recursos Humanos,2,Casado,2148,6889,0,S,Sim,11,3,3,80,0,6,3,3,5,1,1,4
46,Sim,Viajar_Raramente,261,Pesquisa e Desenvolvimento,21,2,Médico,1,1821,4,Fêmea,66,3,2,Representante de saúde,2,Casado,8926,10842,4,S,Não,22,4,4,80,1,13,2,4,9,7,3,7
40,Não,Viajar_Raramente,1194,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1822,3,Fêmea,52,3,2,Representante de saúde,4,Divorciado,6513,9060,4,S,Não,17,3,4,80,1,12,3,3,5,3,0,3
34,Não,Viajar_Raramente,810,Vendas,8,2,Grau Técnico,1,1823,2,Macho,92,4,2,Executivo de vendas,3,Casado,6799,22128,1,S,Não,21,4,3,80,2,10,5,3,10,8,4,8
58,Não,Não viagem,350,Vendas,2,3,Médico,1,1824,2,Macho,52,3,4,Gerente,2,Divorciado,16291,22577,4,S,Não,22,4,4,80,1,37,0,2,16,9,14,14
35,Não,Viajar_Raramente,185,Pesquisa e Desenvolvimento,23,4,Médico,1,1826,2,Macho,91,1,1,Técnico de Laboratório,3,Casado,2705,9696,0,S,Não,16,3,2,80,1,6,2,4,5,4,0,3
47,Não,Viajar_Raramente,1001,Pesquisa e Desenvolvimento,4,3,Ciências da Vida,1,1827,3,Fêmea,92,2,3,Diretor de Manufatura,2,Divorciado,10333,19271,8,S,Sim,12,3,3,80,1,28,4,3,22,11,14,10
40,Não,Viajar_Raramente,750,Pesquisa e Desenvolvimento,12,3,Ciências da Vida,1,1829,2,Fêmea,47,3,2,Representante de saúde,1,Divorciado,4448,10748,2,S,Não,12,3,2,80,1,15,3,3,7,4,7,7
54,Não,Viajar_Raramente,431,Pesquisa e Desenvolvimento,7,4,Médico,1,1830,4,Fêmea,68,3,2,Cientista Pesquisador,4,Casado,6854,15696,4,S,Não,15,3,2,80,1,14,2,2,7,1,1,7
31,Não,Viajar_Frequentemente,1125,Vendas,7,4,Marketing,1,1833,1,Fêmea,68,3,3,Executivo de vendas,1,Casado,9637,8277,2,S,Não,14,3,4,80,2,9,3,3,3,2,2,2
28,Não,Viajar_Raramente,1217,Pesquisa e Desenvolvimento,1,3,Médico,1,1834,3,Fêmea,67,3,1,Cientista Pesquisador,1,Casado,3591,12719,1,S,Não,25,4,3,80,1,3,3,3,3,2,1,2
38,Não,Viajar_Raramente,723,Vendas,2,4,Marketing,1,1835,2,Fêmea,77,1,2,Representante de vendas,4,Casado,5405,4244,2,S,Sim,20,4,1,80,2,20,4,2,4,2,0,3
26,Não,Viajar_Raramente,572,Vendas,10,3,Médico,1,1836,3,Macho,46,3,2,Executivo de vendas,4,Solteiro,4684,9125,1,S,Não,13,3,1,80,0,5,4,3,5,3,1,2
58,Não,Viajar_Frequentemente,1216,Pesquisa e Desenvolvimento,15,4,Ciências da Vida,1,1837,1,Macho,87,3,4,Diretor de Pesquisa,3,Casado,15787,21624,2,S,Sim,14,3,2,80,0,23,3,3,2,2,2,2
18,Não,Não viagem,1431,Pesquisa e Desenvolvimento,14,3,Médico,1,1839,2,Fêmea,33,3,1,Cientista Pesquisador,3,Solteiro,1514,8018,1,S,Não,16,3,3,80,0,0,4,1,0,0,0,0
31,Sim,Viajar_Raramente,359,Recursos Humanos,18,5,Recursos Humanos,1,1842,4,Macho,89,4,1,Recursos Humanos,1,Casado,2956,21495,0,S,Não,17,3,3,80,0,2,4,3,1,0,0,0
29,Sim,Viajar_Raramente,350,Recursos Humanos,13,3,Recursos Humanos,1,1844,1,Macho,56,2,1,Recursos Humanos,1,Divorciado,2335,3157,4,S,Sim,15,3,4,80,3,4,3,3,2,2,2,0
45,Não,Não viagem,589,Vendas,2,4,Ciências da Vida,1,1845,3,Fêmea,67,3,2,Executivo de vendas,3,Casado,5154,19665,4,S,Não,22,4,2,80,2,10,3,4,8,7,5,7
36,Não,Viajar_Raramente,430,Pesquisa e Desenvolvimento,2,4,Outro,1,1847,4,Fêmea,73,3,2,Cientista Pesquisador,2,Casado,6962,19573,4,S,Sim,22,4,4,80,1,15,2,3,1,0,0,0
43,Não,Viajar_Frequentemente,1422,Vendas,2,4,Ciências da Vida,1,1849,1,Macho,92,3,2,Executivo de vendas,4,Casado,5675,19246,1,S,Não,20,4,3,80,1,7,5,3,7,7,7,7
27,Não,Viajar_Frequentemente,1297,Pesquisa e Desenvolvimento,5,2,Ciências da Vida,1,1850,4,Fêmea,53,3,1,Técnico de Laboratório,4,Solteiro,2379,19826,0,S,Sim,14,3,3,80,0,6,3,2,5,4,0,2
29,Não,Viajar_Frequentemente,574,Pesquisa e Desenvolvimento,20,1,Médico,1,1852,4,Macho,40,3,1,Técnico de Laboratório,4,Casado,3812,7003,1,S,Não,13,3,2,80,0,11,3,4,11,8,3,10
32,Não,Viajar_Frequentemente,1318,Vendas,10,4,Marketing,1,1853,4,Macho,79,3,2,Executivo de vendas,4,Solteiro,4648,26075,8,S,Não,13,3,3,80,0,4,2,4,0,0,0,0
42,Não,Não viagem,355,Pesquisa e Desenvolvimento,10,4,Grau Técnico,1,1854,3,Macho,38,3,1,Cientista Pesquisador,3,Casado,2936,6161,3,S,Não,22,4,2,80,2,10,1,2,6,3,3,3
47,Não,Viajar_Raramente,207,Pesquisa e Desenvolvimento,9,4,Ciências da Vida,1,1856,2,Fêmea,64,3,1,Técnico de Laboratório,3,Solteiro,2105,5411,4,S,Não,12,3,3,80,0,7,2,3,2,2,2,0
46,Não,Viajar_Raramente,706,Pesquisa e Desenvolvimento,2,2,Ciências da Vida,1,1857,4,Macho,82,3,3,Diretor de Manufatura,4,Divorciado,8578,19989,3,S,Não,14,3,3,80,1,12,4,2,9,8,4,7
28,Não,Não viagem,280,Recursos Humanos,1,2,Ciências da Vida,1,1858,3,Macho,43,3,1,Recursos Humanos,4,Divorciado,2706,10494,1,S,Não,15,3,2,80,1,3,2,3,3,2,2,2
29,Não,Viajar_Raramente,726,Pesquisa e Desenvolvimento,29,1,Ciências da Vida,1,1859,4,Macho,93,1,2,Representante de saúde,3,Divorciado,6384,21143,8,S,Não,17,3,4,80,2,11,3,3,7,0,1,6
42,Não,Viajar_Raramente,1142,Pesquisa e Desenvolvimento,8,3,Ciências da Vida,1,1860,4,Macho,81,3,1,Técnico de Laboratório,3,Solteiro,3968,13624,4,S,Não,13,3,4,80,0,8,3,3,0,0,0,0
32,Sim,Viajar_Raramente,414,Vendas,2,4,Marketing,1,1862,3,Macho,82,2,2,Executivo de vendas,2,Solteiro,9907,26186,7,S,Sim,12,3,3,80,0,7,3,2,2,2,2,2
46,Não,Viajar_Raramente,1319,Vendas,3,3,Grau Técnico,1,1863,1,Fêmea,45,4,4,Executivo de vendas,1,Divorciado,13225,7739,2,S,Não,12,3,4,80,1,25,5,3,19,17,2,8
27,Não,Viajar_Raramente,728,Vendas,23,1,Médico,1,1864,2,Fêmea,36,2,2,Representante de vendas,3,Casado,3540,7018,1,S,Não,21,4,4,80,1,9,5,3,9,8,5,8
29,Não,Viajar_Raramente,352,Recursos Humanos,6,1,Médico,1,1865,4,Macho,87,2,1,Recursos Humanos,2,Casado,2804,15434,1,S,Não,11,3,4,80,0,1,3,3,1,0,0,0
43,Não,Viajar_Raramente,823,Pesquisa e Desenvolvimento,6,3,Médico,1,1866,1,Fêmea,81,2,5,Gerente,3,Casado,19392,22539,7,S,Não,13,3,4,80,0,21,2,3,16,12,6,14
48,Não,Viajar_Raramente,1224,Pesquisa e Desenvolvimento,10,3,Ciências da Vida,1,1867,4,Macho,91,2,5,Diretor de Pesquisa,2,Casado,19665,13583,4,S,Não,12,3,4,80,0,29,3,3,22,10,12,9
29,Sim,Viajar_Frequentemente,459,Pesquisa e Desenvolvimento,24,2,Ciências da Vida,1,1868,4,Macho,73,2,1,Cientista Pesquisador,4,Solteiro,2439,14753,1,S,Sim,24,4,2,80,0,1,3,2,1,0,1,0
46,Sim,Viajar_Raramente,1254,Vendas,10,3,Ciências da Vida,1,1869,3,Fêmea,64,3,3,Executivo de vendas,2,Casado,7314,14011,5,S,Não,21,4,3,80,3,14,2,3,8,7,0,7
27,Não,Viajar_Frequentemente,1131,Pesquisa e Desenvolvimento,15,3,Ciências da Vida,1,1870,4,Fêmea,77,2,1,Cientista Pesquisador,1,Casado,4774,23844,0,S,Não,19,3,4,80,1,8,2,2,7,6,7,3
39,Não,Viajar_Raramente,835,Pesquisa e Desenvolvimento,19,4,Outro,1,1871,4,Macho,41,3,2,Cientista Pesquisador,4,Divorciado,3902,5141,8,S,Não,14,3,2,80,3,7,2,3,2,2,2,2
55,Não,Viajar_Raramente,836,Pesquisa e Desenvolvimento,2,4,Grau Técnico,1,1873,2,Macho,98,2,1,Cientista Pesquisador,4,Casado,2662,7975,8,S,Não,20,4,2,80,1,19,2,4,5,2,0,4
28,Não,Viajar_Raramente,1172,Vendas,3,3,Médico,1,1875,2,Fêmea,78,3,1,Representante de vendas,2,Casado,2856,3692,1,S,Não,19,3,4,80,1,1,3,3,1,0,0,0
30,Sim,Viajar_Raramente,945,Vendas,9,3,Médico,1,1876,2,Macho,89,3,1,Representante de vendas,4,Solteiro,1081,16019,1,S,Não,13,3,3,80,0,1,3,2,1,0,0,0
22,Sim,Viajar_Raramente,391,Pesquisa e Desenvolvimento,7,1,Ciências da Vida,1,1878,4,Macho,75,3,1,Cientista Pesquisador,2,Solteiro,2472,26092,1,S,Sim,23,4,1,80,0,1,2,3,1,0,0,0
36,Não,Viajar_Raramente,1266,Vendas,10,4,Grau Técnico,1,1880,2,Fêmea,63,2,2,Executivo de vendas,3,Casado,5673,6060,1,S,Sim,13,3,1,80,1,10,4,3,10,9,1,7
31,Não,Viajar_Raramente,311,Pesquisa e Desenvolvimento,20,3,Ciências da Vida,1,1881,2,Macho,89,3,2,Técnico de Laboratório,3,Divorciado,4197,18624,1,S,Não,11,3,1,80,1,10,2,3,10,8,0,2
34,Não,Viajar_Raramente,1480,Vendas,4,3,Ciências da Vida,1,1882,3,Macho,64,3,3,Executivo de vendas,4,Casado,9713,24444,2,S,Sim,13,3,4,80,3,9,3,3,5,3,1,0
29,Não,Viajar_Raramente,592,Pesquisa e Desenvolvimento,7,3,Ciências da Vida,1,1883,4,Macho,59,3,1,Técnico de Laboratório,1,Solteiro,2062,19384,3,S,Não,14,3,2,80,0,11,2,3,3,2,1,2
37,Não,Viajar_Raramente,783,Pesquisa e Desenvolvimento,7,4,Médico,1,1885,4,Macho,78,3,2,Cientista Pesquisador,1,Casado,4284,13588,5,S,Sim,22,4,3,80,1,16,2,3,5,3,0,4
35,Não,Viajar_Raramente,219,Pesquisa e Desenvolvimento,16,2,Outro,1,1886,4,Fêmea,44,2,2,Diretor de Manufatura,2,Casado,4788,25388,0,S,Sim,11,3,4,80,0,4,2,3,3,2,0,2
45,Não,Viajar_Raramente,556,Pesquisa e Desenvolvimento,25,2,Ciências da Vida,1,1888,2,Fêmea,93,2,2,Diretor de Manufatura,4,Casado,5906,23888,0,S,Não,13,3,4,80,2,10,2,2,9,8,3,8
36,Não,Viajar_Frequentemente,1213,Recursos Humanos,2,1,Recursos Humanos,1,1890,2,Macho,94,2,2,Recursos Humanos,4,Solteiro,3886,4223,1,S,Não,21,4,4,80,0,10,2,2,10,1,0,8
40,Não,Viajar_Raramente,1137,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,1892,1,Macho,98,3,4,Gerente,1,Divorciado,16823,18991,2,S,Não,11,3,1,80,1,22,3,3,19,7,11,16
26,Não,Viajar_Raramente,482,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,1893,2,Fêmea,90,2,1,Cientista Pesquisador,3,Casado,2933,14908,1,S,Sim,13,3,3,80,1,1,3,2,1,0,1,0
27,Não,Viajar_Raramente,511,Vendas,2,2,Médico,1,1898,1,Fêmea,89,4,2,Executivo de vendas,3,Solteiro,6500,26997,0,S,Não,14,3,2,80,0,9,5,2,8,7,0,7
48,Não,Viajar_Frequentemente,117,Pesquisa e Desenvolvimento,22,3,Médico,1,1900,4,Fêmea,58,3,4,Gerente,4,Divorciado,17174,2437,3,S,Não,11,3,2,80,1,24,3,3,22,17,4,7
44,Não,Viajar_Raramente,170,Pesquisa e Desenvolvimento,1,4,Ciências da Vida,1,1903,2,Macho,78,4,2,Representante de saúde,1,Casado,5033,9364,2,S,Não,15,3,4,80,1,10,5,3,2,0,2,2
34,Sim,Não viagem,967,Pesquisa e Desenvolvimento,16,4,Grau Técnico,1,1905,4,Macho,85,1,1,Cientista Pesquisador,1,Casado,2307,14460,1,S,Sim,23,4,2,80,1,5,2,3,5,2,3,0
56,Sim,Viajar_Raramente,1162,Pesquisa e Desenvolvimento,24,2,Ciências da Vida,1,1907,1,Macho,97,3,1,Técnico de Laboratório,4,Solteiro,2587,10261,1,S,Não,16,3,4,80,0,5,3,3,4,2,1,0
36,Não,Viajar_Raramente,335,Vendas,17,2,Marketing,1,1908,3,Macho,33,2,2,Executivo de vendas,2,Casado,5507,16822,2,S,Não,16,3,3,80,2,12,1,1,4,2,1,3
41,Não,Viajar_Raramente,337,Vendas,8,3,Marketing,1,1909,3,Fêmea,54,3,2,Executivo de vendas,2,Casado,4393,26841,5,S,Não,21,4,3,80,1,14,3,3,5,4,1,4
42,Não,Viajar_Raramente,1396,Pesquisa e Desenvolvimento,6,3,Médico,1,1911,3,Macho,83,3,3,Diretor de Pesquisa,1,Casado,13348,14842,9,S,Não,13,3,2,80,1,18,3,4,13,7,5,7
31,Não,Viajar_Raramente,1079,Vendas,10,2,Médico,1,1912,3,Fêmea,86,3,2,Executivo de vendas,4,Divorciado,6583,20115,2,S,Sim,11,3,4,80,1,8,2,3,5,2,1,4
34,Não,Viajar_Raramente,735,Vendas,3,1,Médico,1,1915,4,Fêmea,75,2,2,Executivo de vendas,4,Casado,8103,16495,3,S,Sim,12,3,3,80,0,9,3,2,4,2,0,1
31,Não,Viajar_Raramente,471,Pesquisa e Desenvolvimento,4,3,Médico,1,1916,1,Fêmea,62,4,1,Técnico de Laboratório,3,Divorciado,3978,16031,8,S,Não,12,3,2,80,1,4,0,2,2,2,2,2
26,Não,Viajar_Frequentemente,1096,Pesquisa e Desenvolvimento,6,3,Outro,1,1918,3,Macho,61,4,1,Técnico de Laboratório,4,Casado,2544,7102,0,S,Não,18,3,1,80,1,8,3,3,7,7,7,7
45,Não,Viajar_Frequentemente,1297,Pesquisa e Desenvolvimento,1,4,Médico,1,1922,2,Macho,44,3,2,Representante de saúde,3,Solteiro,5399,14511,4,S,Não,12,3,3,80,0,12,3,3,4,2,0,3
33,Não,Viajar_Raramente,217,Vendas,10,4,Marketing,1,1924,2,Macho,43,3,2,Executivo de vendas,3,Solteiro,5487,10410,1,S,Não,14,3,2,80,0,10,2,2,10,4,0,9
28,Não,Viajar_Frequentemente,783,Vendas,1,2,Ciências da Vida,1,1927,3,Macho,42,2,2,Executivo de vendas,4,Casado,6834,19255,1,S,Sim,12,3,3,80,1,7,2,3,7,7,0,7
29,Sim,Viajar_Frequentemente,746,Vendas,24,3,Grau Técnico,1,1928,3,Macho,45,4,1,Representante de vendas,1,Solteiro,1091,10642,1,S,Não,17,3,4,80,0,1,3,3,1,0,0,0
39,Não,Não viagem,1251,Vendas,21,4,Ciências da Vida,1,1929,1,Fêmea,32,1,2,Executivo de vendas,3,Casado,5736,3987,6,S,Não,19,3,3,80,1,10,1,3,3,2,1,2
27,Não,Viajar_Raramente,1354,Pesquisa e Desenvolvimento,2,4,Grau Técnico,1,1931,2,Macho,41,3,1,Cientista Pesquisador,2,Casado,2226,6073,1,S,Não,11,3,3,80,1,6,3,2,5,3,1,2
34,Não,Viajar_Frequentemente,735,Pesquisa e Desenvolvimento,22,4,Outro,1,1932,3,Macho,86,2,2,Cientista Pesquisador,4,Casado,5747,26496,1,S,Sim,15,3,2,80,0,16,3,3,15,10,6,11
28,Sim,Viajar_Raramente,1475,Vendas,13,2,Marketing,1,1933,4,Fêmea,84,3,2,Executivo de vendas,3,Solteiro,9854,23352,3,S,Sim,11,3,4,80,0,6,0,3,2,0,2,2
47,Não,Não viagem,1169,Pesquisa e Desenvolvimento,14,4,Grau Técnico,1,1934,3,Macho,64,3,2,Cientista Pesquisador,2,Casado,5467,2125,8,S,Não,18,3,3,80,1,16,4,4,8,7,1,7
56,Não,Viajar_Raramente,1443,Vendas,11,5,Marketing,1,1935,4,Fêmea,89,2,2,Executivo de vendas,1,Casado,5380,20328,4,S,Não,16,3,3,80,1,6,3,3,0,0,0,0
39,Não,Viajar_Raramente,867,Pesquisa e Desenvolvimento,9,2,Médico,1,1936,1,Macho,87,3,2,Diretor de Manufatura,1,Casado,5151,12315,1,S,Não,25,4,4,80,1,10,3,3,10,0,7,9
38,Não,Viajar_Frequentemente,1394,Pesquisa e Desenvolvimento,8,3,Médico,1,1937,4,Fêmea,58,2,2,Cientista Pesquisador,2,Divorciado,2133,18115,1,S,Sim,16,3,3,80,1,20,3,3,20,11,0,7
58,Não,Viajar_Raramente,605,Vendas,21,3,Ciências da Vida,1,1938,4,Fêmea,72,3,4,Gerente,4,Casado,17875,11761,4,S,Sim,13,3,3,80,1,29,2,2,1,0,0,0
32,Sim,Viajar_Frequentemente,238,Pesquisa e Desenvolvimento,5,2,Ciências da Vida,1,1939,1,Fêmea,47,4,1,Cientista Pesquisador,3,Solteiro,2432,15318,3,S,Sim,14,3,1,80,0,8,2,3,4,1,0,3
38,Não,Viajar_Raramente,1206,Pesquisa e Desenvolvimento,9,2,Ciências da Vida,1,1940,2,Macho,71,3,1,Cientista Pesquisador,4,Divorciado,4771,14293,2,S,Não,19,3,4,80,2,10,0,4,5,2,0,3
49,Não,Viajar_Frequentemente,1064,Pesquisa e Desenvolvimento,2,1,Ciências da Vida,1,1941,2,Macho,42,3,5,Diretor de Pesquisa,4,Casado,19161,13738,3,S,Não,15,3,4,80,0,28,3,3,5,4,4,3
42,Não,Viajar_Raramente,419,Vendas,12,4,Marketing,1,1943,2,Macho,77,3,2,Executivo de vendas,4,Divorciado,5087,2900,3,S,Sim,12,3,3,80,2,14,4,3,0,0,0,0
27,Sim,Viajar_Frequentemente,1337,Recursos Humanos,22,3,Recursos Humanos,1,1944,1,Fêmea,58,2,1,Recursos Humanos,2,Casado,2863,19555,1,S,Não,12,3,1,80,0,1,2,3,1,0,0,0
35,Não,Viajar_Raramente,682,Vendas,18,4,Médico,1,1945,2,Macho,71,3,2,Executivo de vendas,1,Casado,5561,15975,0,S,Não,16,3,4,80,1,6,2,1,5,3,0,4
28,Não,Não viagem,1103,Pesquisa e Desenvolvimento,16,3,Médico,1,1947,3,Macho,49,3,1,Cientista Pesquisador,3,Solteiro,2144,2122,1,S,Não,14,3,3,80,0,5,3,2,5,3,1,4
31,Não,Não viagem,976,Pesquisa e Desenvolvimento,3,2,Médico,1,1948,3,Macho,48,3,1,Cientista Pesquisador,1,Divorciado,3065,3995,1,S,Sim,13,3,4,80,1,4,3,4,4,2,2,3
36,Não,Não viagem,1351,Pesquisa e Desenvolvimento,9,4,Ciências da Vida,1,1949,1,Macho,66,4,1,Técnico de Laboratório,2,Casado,2810,9238,1,S,Não,22,4,2,80,0,5,3,3,5,4,0,2
34,Não,Viajar_Raramente,937,Vendas,1,3,Marketing,1,1950,1,Macho,32,3,3,Executivo de vendas,4,Solteiro,9888,6770,1,S,Não,21,4,1,80,0,14,3,2,14,8,2,1
34,Não,Viajar_Raramente,1239,Vendas,13,4,Médico,1,1951,4,Macho,39,3,3,Executivo de vendas,3,Divorciado,8628,22914,1,S,Não,18,3,3,80,1,9,2,2,8,7,1,1
26,Não,Viajar_Raramente,157,Pesquisa e Desenvolvimento,1,3,Médico,1,1952,3,Macho,95,3,1,Técnico de Laboratório,1,Solteiro,2867,20006,0,S,Não,13,3,4,80,0,8,6,2,7,7,7,6
29,Não,Viajar_Raramente,136,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1954,1,Macho,89,3,2,Representante de saúde,1,Casado,5373,6225,0,S,Não,12,3,1,80,1,6,5,2,5,3,0,2
32,Não,Não viagem,1146,Pesquisa e Desenvolvimento,15,4,Médico,1,1955,3,Fêmea,34,3,2,Representante de saúde,4,Divorciado,6667,16542,5,S,Não,18,3,2,80,1,9,6,3,5,1,1,2
31,Não,Viajar_Frequentemente,1125,Pesquisa e Desenvolvimento,1,3,Ciências da Vida,1,1956,4,Macho,48,1,2,Cientista Pesquisador,1,Casado,5003,5771,1,S,Não,21,4,2,80,0,10,6,3,10,8,8,7
28,Sim,Viajar_Raramente,1404,Pesquisa e Desenvolvimento,17,3,Grau Técnico,1,1960,3,Macho,32,2,1,Técnico de Laboratório,4,Divorciado,2367,18779,5,S,Não,12,3,1,80,1,6,2,2,4,1,0,3
38,Não,Viajar_Raramente,1404,Vendas,1,3,Ciências da Vida,1,1961,1,Macho,59,2,1,Representante de vendas,1,Solteiro,2858,11473,4,S,Não,14,3,1,80,0,20,3,2,1,0,0,0
35,Não,Viajar_Raramente,1224,Vendas,7,4,Ciências da Vida,1,1962,3,Fêmea,55,3,2,Executivo de vendas,4,Casado,5204,13586,1,S,Sim,11,3,4,80,0,10,2,3,10,8,0,9
27,Não,Viajar_Raramente,954,Vendas,9,3,Marketing,1,1965,4,Macho,44,3,2,Executivo de vendas,4,Solteiro,4105,5099,1,S,Não,14,3,1,80,0,7,5,3,7,7,0,7
32,Não,Viajar_Raramente,1373,Pesquisa e Desenvolvimento,5,4,Ciências da Vida,1,1966,4,Macho,56,2,2,Diretor de Manufatura,4,Solteiro,9679,10138,8,S,Não,24,4,2,80,0,8,1,3,1,0,0,0
31,Sim,Viajar_Frequentemente,754,Vendas,26,4,Marketing,1,1967,1,Macho,63,3,2,Executivo de vendas,4,Casado,5617,21075,1,S,Sim,11,3,3,80,0,10,4,3,10,7,0,8
53,Sim,Viajar_Raramente,1168,Vendas,24,4,Ciências da Vida,1,1968,1,Macho,66,3,3,Executivo de vendas,1,Solteiro,10448,5843,6,S,Sim,13,3,2,80,0,15,2,2,2,2,2,2
54,Não,Viajar_Raramente,155,Pesquisa e Desenvolvimento,9,2,Ciências da Vida,1,1969,1,Fêmea,67,3,2,Cientista Pesquisador,3,Casado,2897,22474,3,S,Não,11,3,3,80,2,9,6,2,4,3,2,3
33,Não,Viajar_Frequentemente,1303,Pesquisa e Desenvolvimento,7,2,Ciências da Vida,1,1970,4,Macho,36,3,2,Representante de saúde,3,Divorciado,5968,18079,1,S,Não,20,4,3,80,3,9,2,3,9,7,2,8
43,Não,Viajar_Raramente,574,Pesquisa e Desenvolvimento,11,3,Ciências da Vida,1,1971,1,Macho,30,3,3,Representante de saúde,3,Casado,7510,16873,1,S,Não,17,3,2,80,1,10,1,3,10,9,0,9
38,Não,Viajar_Frequentemente,1444,Recursos Humanos,1,4,Outro,1,1972,4,Macho,88,3,1,Recursos Humanos,2,Casado,2991,5224,0,S,Sim,11,3,2,80,1,7,2,3,6,2,1,2
55,Não,Viajar_Raramente,189,Recursos Humanos,26,4,Recursos Humanos,1,1973,3,Macho,71,4,5,Gerente,2,Casado,19636,25811,4,S,Sim,18,3,1,80,1,35,0,3,10,9,1,4
31,Não,Viajar_Raramente,1276,Pesquisa e Desenvolvimento,2,1,Médico,1,1974,4,Fêmea,59,1,1,Técnico de Laboratório,4,Divorciado,1129,17536,1,S,Sim,11,3,3,80,3,1,4,3,1,0,0,0
39,Não,Viajar_Raramente,119,Vendas,15,4,Marketing,1,1975,2,Macho,77,3,4,Executivo de vendas,1,Solteiro,13341,25098,0,S,Não,12,3,1,80,0,21,3,3,20,8,11,10
42,Não,Não viagem,335,Pesquisa e Desenvolvimento,23,2,Ciências da Vida,1,1976,4,Macho,37,2,2,Cientista Pesquisador,3,Solteiro,4332,14811,1,S,Não,12,3,4,80,0,20,2,3,20,9,3,7
31,Não,Não viagem,697,Pesquisa e Desenvolvimento,10,3,Médico,1,1979,3,Fêmea,40,3,3,Diretor de Pesquisa,3,Casado,11031,26862,4,S,Não,20,4,3,80,1,13,2,4,11,7,4,8
54,Não,Viajar_Raramente,157,Pesquisa e Desenvolvimento,10,3,Médico,1,1980,3,Fêmea,77,3,2,Diretor de Manufatura,1,Solteiro,4440,25198,6,S,Sim,19,3,4,80,0,9,3,3,5,2,1,4
24,Não,Viajar_Raramente,771,Pesquisa e Desenvolvimento,1,2,Ciências da Vida,1,1981,2,Macho,45,2,2,Representante de saúde,3,Solteiro,4617,14120,1,S,Não,12,3,2,80,0,4,2,2,4,3,1,2
23,Não,Viajar_Raramente,571,Pesquisa e Desenvolvimento,12,2,Outro,1,1982,4,Macho,78,3,1,Técnico de Laboratório,4,Solteiro,2647,13672,1,S,Não,13,3,3,80,0,5,6,4,5,2,1,4
40,Não,Viajar_Frequentemente,692,Pesquisa e Desenvolvimento,11,3,Grau Técnico,1,1985,4,Fêmea,73,3,2,Técnico de Laboratório,3,Casado,6323,26849,1,S,Não,11,3,1,80,1,10,2,4,10,9,9,4
40,Não,Viajar_Raramente,444,Vendas,2,2,Marketing,1,1986,2,Fêmea,92,3,2,Executivo de vendas,2,Casado,5677,4258,3,S,Não,14,3,3,80,1,15,4,3,11,8,5,10
25,Não,Viajar_Raramente,309,Recursos Humanos,2,3,Recursos Humanos,1,1987,3,Fêmea,82,3,1,Recursos Humanos,2,Casado,2187,19655,4,S,Não,14,3,3,80,0,6,3,3,2,0,1,2
30,Não,Viajar_Raramente,911,Pesquisa e Desenvolvimento,1,2,Médico,1,1989,4,Macho,76,3,1,Técnico de Laboratório,2,Casado,3748,4077,1,S,Não,13,3,3,80,0,12,6,2,12,8,1,7
25,Não,Viajar_Raramente,977,Pesquisa e Desenvolvimento,2,1,Outro,1,1992,4,Macho,57,3,1,Técnico de Laboratório,3,Divorciado,3977,7298,6,S,Sim,19,3,3,80,1,7,2,2,2,2,0,2
47,Não,Viajar_Raramente,1180,Pesquisa e Desenvolvimento,25,3,Médico,1,1993,1,Macho,84,3,3,Representante de saúde,3,Solteiro,8633,13084,2,S,Não,23,4,2,80,0,25,3,3,17,14,12,11
33,Não,Não viagem,1313,Pesquisa e Desenvolvimento,1,2,Médico,1,1994,2,Macho,59,2,1,Técnico de Laboratório,3,Divorciado,2008,20439,1,S,Não,12,3,3,80,3,1,2,2,1,1,0,0
